region,sector,Scope 1,Scope 2,Scope 3,Total lifecycle
CN,Manufacture of other transport equipment (35),18920.55974339322,43111.74243615825,1231747.4398580675,1293779.742037619
CN,Manufacture of furniture; manufacturing n.e.c. (36),51805.6625504959,154485.18345769678,955051.7311332624,1161342.5771414551
CN,Recycling of waste and scrap,11702.00364010543,19.07762623149508,35485.87452565938,47206.95579199631
CN,Recycling of bottles by direct reuse,0.0,0.0,0.0,0.0
CN,Production of electricity by coal,16530264.181231545,59.818391174551316,1631217.4680404044,18161541.467663124
CN,Production of electricity by gas,9779108.833782218,42.206164230696174,429599.88886478066,10208750.92881123
CN,Production of electricity by nuclear,4639.542885602227,22.982971905851603,189370.7533288313,194033.27918633938
CN,Production of electricity by hydro,7434.26218368591,20.988140411775063,231506.92682345255,238962.17714755022
CN,Production of electricity by wind,13664.211060345091,20.90213593316016,224901.76192352132,238586.87511979957
CN,Production of electricity by petroleum and other oil derivatives,2032578.9795872602,59.73371185867417,523761.1047726591,2556399.818071778
CN,Production of electricity by biomass and waste,308856.23051494616,62.7216626025495,522663.9558093462,831582.907986895
CN,Production of electricity by solar photovoltaic,319784.5739728534,23.592208544099083,270913.90837537113,590722.0745567686
CN,Production of electricity by solar thermal,2.2556122007967443,13895.915024078642,94322.78053837754,108220.95117465698
CN,"Production of electricity by tide, wave, ocean",241827.66221060703,15.608677809724034,26562.54577588073,268405.8166642975
CN,Production of electricity by Geothermal,470141965.0894568,188.01610285380593,433895.7637983527,470576048.869358
CN,Production of electricity nec,39689245.338283606,28.79866929823382,354531.1099586216,40043805.246911526
CN,Transmission of electricity,141427.41459335806,5572347.6289878255,4865383.578706172,10579158.622287355
CN,Distribution and trade of electricity,2440.1214212112645,5855615.578074418,5095573.274870561,10953628.97436619
CN,Manufacture of gas; distribution of gaseous fuels through mains,13309690.83522031,33921.935931577675,1947358.4699057888,15290971.241057677
CN,Steam and hot water supply,156633835.64189819,13.8439251383578,1333485.363033811,157967334.84885713
CN,"Collection, purification and distribution of water (41)",134990.97179996892,1730730.2532659806,2988379.291436457,4854100.516502406
CN,Construction (45),22098.5899983743,14942.708762893237,2002344.3165882996,2039385.615349567
CN,Re-processing of secondary construction material into aggregates,0.0,0.0,0.0,0.0
CN,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",4276.766113170008,3.0486306047590173,1112.8871458920082,5392.701889666775
CN,Retail sale of automotive fuel,95317.3641394469,52.23782909426498,51446.90031961377,146816.50228815494
CN,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",3978.029216003924,3.2047748096192246,1357.2601815855246,5338.494172399068
CN,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",18998.032728660197,4.411420168425117,1668.1283721362151,20670.572520964837
CN,Hotels and restaurants (55),10100.869758286952,6.827865001897708,196601.45230175485,206709.1499250437
CN,Transport via railways,642655.2800077769,6905.156969369052,589163.0340427861,1238723.471019932
CN,Other land transport,47933.403554943485,18837.5737126172,1000642.6743666421,1067413.6516342028
CN,Transport via pipelines,237520.4264198404,331.41189161236724,484138.53964152467,721990.3779529774
CN,Sea and coastal water transport,878441.681271819,188.55657569428865,872007.2722592244,1750637.5101067377
CN,Inland water transport,19610710.38553424,3308.530784170985,476006.8450619505,20090025.761380363
CN,Air transport (62),991094.9389335914,28646.31734081831,559590.170243933,1579331.4265183427
CN,Supporting and auxiliary transport activities; activities of travel agencies (63),12955.370694150422,284.5973125917213,166542.98304518466,179782.9510519268
CN,Post and telecommunications (64),6191.522678437183,248.22963242654566,244787.03489643338,251226.7872072971
CN,"Financial intermediation, except insurance and pension funding (65)",30630.459566571375,7395.025162977946,124917.40058491452,162942.88531446384
CN,"Insurance and pension funding, except compulsory social security (66)",8632.451131273088,3166.392584790301,153059.48554985007,164858.32926591346
CN,Activities auxiliary to financial intermediation (67),7209.976569395209,723.9622492503228,201409.90339984698,209343.84221849253
CN,Real estate activities (70),14456.7592144657,7959.954669086072,148522.6742790248,170939.38816257656
CN,Renting of machinery and equipment without operator and of personal and household goods (71),76833.80837181858,8731.741425700779,710280.7199748835,795846.269772403
CN,Computer and related activities (72),5564.060589864628,6471.717836056082,216328.0763264951,228363.8547524158
CN,Research and development (73),5889.035412809051,83150.22433927274,1250756.457120757,1339795.716872839
CN,Other business activities (74),23725.598249952225,9441.565004286524,396588.3516955649,429755.5149498037
CN,Public administration and defence; compulsory social security (75),57240.91251611754,69607.05898188929,379559.07950214896,506407.0510001558
CN,Education (80),33909.9981945525,34092.18487018214,266528.388941337,334530.5720060716
CN,Health and social work (85),158621.72954450513,53195.11815298408,1381280.054887729,1593096.9025852184
CN,Incineration of waste: Food,24348.472609473803,20721.378991524416,833527.2035085815,878597.0551095798
CN,Incineration of waste: Paper,20113.03908487242,20848.425219582685,834449.4628901691,875410.9271946242
CN,Incineration of waste: Plastic,4137663.2913142974,13695.04189606559,712882.636672198,4864240.969882561
CN,Incineration of waste: Metals and Inert materials,4133458.659289192,13966.65781915136,734819.8763824683,4882245.193490812
CN,Incineration of waste: Textiles,4123900.907089111,12283.527217932613,688086.7554138823,4824271.189720926
CN,Incineration of waste: Wood,10375.594150275483,13637.385221462158,710587.6953428487,734600.6747145862
CN,Incineration of waste: Oil/Hazardous waste,4138342.2661092835,16007.203236319026,754349.9037276997,4908699.373073302
CN,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0
CN,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0
CN,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0
CN,"Composting of food waste, incl. land application",1464883.161215002,35542.07920408489,806321.5573358379,2306746.7977549247
CN,"Composting of paper and wood, incl. land application",8360.083699642519,2306.863201394681,503295.50426837814,513962.4511694153
CN,"Waste water treatment, food",174709.9785622985,22472.789795712808,909307.1672127715,1106489.9355707827
CN,"Waste water treatment, other",215096.8685407974,24136.9009567708,939362.4068279328,1178596.176325501
CN,Landfill of waste: Food,4380677.879079633,4105.107391115341,962769.5999796808,5347552.58645043
CN,Landfill of waste: Paper,1477477.5702918398,3655.491384958624,948243.0540982196,2429376.115775018
CN,Landfill of waste: Plastic,223186.27052064217,3312.3515674940136,922952.0299885727,1149450.6520767089
CN,Landfill of waste: Inert/metal/hazardous,29236.003119291177,3672.1405805974837,946075.0385486293,978983.1822485179
CN,Landfill of waste: Textiles,2511171.2109508594,3039.8772836172934,906070.1216859842,3420281.209920461
CN,Landfill of waste: Wood,298021.1477925201,3176.8490039061703,913701.9313941946,1214899.9281906208
CN,Activities of membership organisation n.e.c. (91),361401.8814323551,37425.38832289403,459439.64708018757,858266.9168354367
CN,"Recreational, cultural and sporting activities (92)",15470.597776630466,24791.84151869483,395768.64962749474,436031.08892282005
CN,Other service activities (93),11435.862128717356,3407.8544268284068,279907.1657881426,294750.88234368834
CN,Private households with employed persons (95),18974.03401005586,61930.08319516512,373177.8801210291,454081.99732625013
CN,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0
CA,Cultivation of paddy rice,0.0,0.0,0.0,0.0
CA,Cultivation of wheat,1135137.1129929917,25769.108291894623,339937.3170266054,1500843.5383114917
CA,Cultivation of cereal grains nec,886554.6957571957,27118.56954171095,314276.540084468,1227949.8053833747
CA,"Cultivation of vegetables, fruit, nuts",284793.9896018765,39294.298173732,346503.20645262435,670591.4942282329
CA,Cultivation of oil seeds,1171778.3157669161,26750.513451417395,335319.1118667946,1533847.941085128
CA,"Cultivation of sugar cane, sugar beet",162484.93015769275,23165.370308262245,245698.75475522224,431349.05522117723
CA,Cultivation of plant-based fibers,6530587.838039433,48033.20807345886,297774.9072025351,6876395.953315427
CA,Cultivation of crops nec,874806.5906315867,60742.022319594274,385906.17897894105,1321454.791930122
CA,Cattle farming,3654206.5090064947,49713.090561096185,1600870.68411117,5304790.283678761
CA,Pigs farming,617678.3824839798,49039.993219608186,302490.4612557639,969208.8369593519
CA,Poultry farming,308301.66709805635,36304.062169942335,413736.7010712819,758342.4303392806
CA,Meat animals nec,6758592.470352177,38188.24378481544,331131.48141998856,7127912.195556981
CA,Animal products nec,55694.498376077674,20346.4395514491,260288.8479452767,336329.7858728035
CA,Raw milk,1135543.8287534262,164106.62269011137,412870.49460502714,1712520.9460485647
CA,"Wool, silk-worm cocoons",101654.89365304341,10514.45564946754,837637.3647737345,949806.7140762454
CA,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0
CA,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0
CA,"Forestry, logging and related service activities (02)",231533.60851224593,6092.839821789264,189885.78047777698,427512.2288118122
CA,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",99886.27901585124,9753.887158906009,194058.14884955203,303698.31502430927
CA,Mining of coal and lignite; extraction of peat (10),15459182.772563856,2447.014732502056,66055.6367401838,15527685.424036542
CA,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",4456718.5468201805,20455.812994832522,86206.80187568872,4563381.161690702
CA,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",7711077.195459232,386.2084493000643,11076.631551477441,7722540.035460009
CA,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",20494.1717625908,319.56218044213284,35931.85872359425,56745.59266662718
CA,Mining of uranium and thorium ores (12),20875.753508242047,62.24366549761818,36973.31834328895,57911.31551702862
CA,Mining of iron ores,499492.87742739596,71309.66720693135,229415.1104824033,800217.6551167306
CA,Mining of copper ores and concentrates,29781.435536759258,8.871084571773457,12676.837958039212,42467.144579370244
CA,Mining of nickel ores and concentrates,21213.89973537712,77.46342957296766,22704.19072658109,43995.55389153118
CA,Mining of aluminium ores and concentrates,187310.42049597364,2736.5892259326633,2252133.0477295103,2442180.0574514163
CA,Mining of precious metal ores and concentrates,40118.17079133013,13.347652472119867,25546.3855319036,65677.90397570585
CA,"Mining of lead, zinc and tin ores and concentrates",19916.4193363609,27.969086490014774,15774.621854341483,35719.0102771924
CA,Mining of other non-ferrous metal ores and concentrates,240380.3203623437,76.65241543175378,33982.49003172339,274439.46280949883
CA,Quarrying of stone,189530.26231089912,2327.2463872151084,292001.15994895075,483858.668647065
CA,Quarrying of sand and clay,326493.5289016355,1357.8695005977997,255466.5216302932,583317.9200325265
CA,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",132034.08952683088,28787.21588557748,85636.08328629153,246457.38869869988
CA,Processing of meat cattle,50217.52425008595,17946.816626279466,3364739.8862214186,3432904.227097784
CA,Processing of meat pigs,51707.06126098164,14037.27156616803,661053.3372383235,726797.6700654732
CA,Processing of meat poultry,85593.27881254179,37517.64050303678,492067.8637201354,615178.783035714
CA,Production of meat products nec,49916.78849058134,104254.26301218857,733476.563491601,887647.614994371
CA,Processing vegetable oils and fats,53544.97419115308,81787.31965787902,776116.4237912952,911448.7176403273
CA,Processing of dairy products,51673.873306024914,26537.66580653117,1103130.3308824366,1181341.8699949926
CA,Processed rice,10940072.801060596,3306.4059782272184,130858.8237105215,11074238.030749345
CA,Sugar refining,70770.83196610418,20642.438491888643,708791.943285955,800205.2137439479
CA,Processing of Food products nec,60789.011228607,92528.41438634209,502024.5177003692,655341.9433153183
CA,Manufacture of beverages,59532.59389639944,39753.55595284683,211448.17866640614,310734.3285156524
CA,Manufacture of fish products,57728.10789895111,58556.15030555011,423066.52981488325,539350.7880193845
CA,Manufacture of tobacco products (16),54615.11618290338,35102.68608715843,107246.83100419541,196964.6332742572
CA,Manufacture of textiles (17),49654.22698436244,153974.48353435472,906153.0507405645,1109781.7612592815
CA,Manufacture of wearing apparel; dressing and dyeing of fur (18),48648.3674069855,62557.35719465762,266067.5832136379,377273.307815281
CA,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",509.2999020102553,88235.3983412701,252461.44262004824,341206.1408633286
CA,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",83423.063642137,83303.6654290513,962932.7536582409,1129659.4827294291
CA,Re-processing of secondary wood material into new wood material,306786.7739660165,84643.66528414779,2066117.3217636885,2457547.761013853
CA,Pulp,157019.36243170704,142666.02939888716,387918.25113515975,687603.642965754
CA,Re-processing of secondary paper into new pulp,120910.90111761617,74554.95182673221,189258.55425694393,384724.4072012923
CA,Paper,144977.26832392864,209141.87385667462,345128.69358950853,699247.8357701119
CA,"Publishing, printing and reproduction of recorded media (22)",111171.77104431805,6882.004037371042,107518.96982607653,225572.74490776562
CA,Manufacture of coke oven products,178740.09019658284,4635.7150015905245,497505.36390256893,680881.1691007423
CA,Petroleum Refinery,326446.97051155544,4109.101049969069,1834920.4240345655,2165476.49559609
CA,Processing of nuclear fuel,0.0,1227.7909740745283,126788.07045576393,128015.86142983845
CA,"Plastics, basic",13284661.281660879,1081.8501626632396,1058520.192396953,14344263.324220495
CA,Re-processing of secondary plastic into new plastic,758351.090044889,484.3826479525178,658769.8956960718,1417605.3683889133
CA,N-fertiliser,356741.68902379804,170588.82343959212,593936.8884282367,1121267.400891627
CA,P- and other fertiliser,287852.69274341007,27527.603345677337,612510.7551385547,927891.0512276422
CA,Chemicals nec,265727.7070322547,68448.09673880432,478987.2661086603,813163.0698797194
CA,Manufacture of rubber and plastic products (25),58482.012435820885,101888.67555057947,305924.7036832812,466295.3916696815
CA,Manufacture of glass and glass products,483841.33923499583,84077.07929995288,385541.6687839994,953460.0873189481
CA,Re-processing of secondary glass into new glass,497379.0917606101,140359.95648557012,172163.01461983548,809902.0628660157
CA,Manufacture of ceramic goods,3377031.244072813,55191.8691095004,337099.61681171483,3769322.7299940283
CA,"Manufacture of bricks, tiles and construction products, in baked clay",2213715.0691382727,72619.97425169888,280385.9273969627,2566720.9707869343
CA,"Manufacture of cement, lime and plaster",7023045.562851527,271950.9082971403,320540.6497915693,7615537.120940236
CA,Re-processing of ash into clinker,8411649.382084625,135124.48965566204,269078.6961777083,8815852.567917995
CA,Manufacture of other non-metallic mineral products n.e.c.,584335.8658389497,45099.441235431375,1243322.4593149424,1872757.7663893236
CA,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,734615.0291632151,45810.722079626845,852530.3410944721,1632956.092337314
CA,Re-processing of secondary steel into new steel,1150762.1335106855,192126.48233590004,663795.0579727351,2006683.6738193207
CA,Precious metals production,40435.458032037845,24.28261526178722,71808.3036547593,112268.04430205893
CA,Re-processing of secondary preciuos metals into new preciuos metals,0.0,0.0,0.0,0.0
CA,Aluminium production,128141.68828076313,208018.84334343724,543638.6669302715,879799.198554472
CA,Re-processing of secondary aluminium into new aluminium,499267.7173317111,21258.3247659717,420960.56201505597,941486.6041127387
CA,"Lead, zinc and tin production",46162.8640262096,7.4758858244768644,76638.75452478789,122809.09443682196
CA,"Re-processing of secondary lead into new lead, zinc and tin",39454.44530542336,2096.981149042752,147019.76105845315,188571.18751291925
CA,Copper production,41797.59389226239,10.430488720542154,56780.188070888944,98588.21245187188
CA,Re-processing of secondary copper into new copper,290964.0610027319,1729.6532328219294,1159097.6663873347,1451791.3806228884
CA,Other non-ferrous metal production,41857.40544157596,521.5595682362873,91572.43832434034,133951.4033341526
CA,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0.0,0.0,0.0,0.0
CA,Casting of metals,511347.593826385,53396.4379274452,307235.1355232618,871979.167277092
CA,"Manufacture of fabricated metal products, except machinery and equipment (28)",29683.988869910303,66998.63393049895,476643.64284543344,573326.2656458428
CA,Manufacture of machinery and equipment n.e.c. (29),29332.878891048244,49307.32957265715,401740.0667330156,480380.275196721
CA,Manufacture of office machinery and computers (30),26645.252211378673,16792.936190371023,307170.1098634533,350608.29826520296
CA,Manufacture of electrical machinery and apparatus n.e.c. (31),38781.638354953146,38551.832160918624,299906.314671879,377239.78518775076
CA,"Manufacture of radio, television and communication equipment and apparatus (32)",23531.996569014973,51458.3749098913,220347.27879685778,295337.65027576406
CA,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",5586.319794974593,26838.780925187715,214090.97205358284,246516.07277374514
CA,"Manufacture of motor vehicles, trailers and semi-trailers (34)",9385.400395795124,41844.9649304831,394518.86051492393,445749.22584120213
CA,Manufacture of other transport equipment (35),10383.479008041975,31706.48934173322,253196.0642901811,295286.0326399563
CA,Manufacture of furniture; manufacturing n.e.c. (36),143653.55711223074,28277.342545282092,389795.13016965095,561726.0298271638
CA,Recycling of waste and scrap,0.0,0.0,0.0,0.0
CA,Recycling of bottles by direct reuse,0.0,0.0,0.0,0.0
CA,Production of electricity by coal,75634951.37892449,764.2830425031931,123869.93293637257,75759585.59490336
CA,Production of electricity by gas,20416680.518842567,1826.3623201674177,5263674.238319146,25682181.11948188
CA,Production of electricity by nuclear,40.12904697181351,436.0396438673717,56563.71713439979,57039.88582523898
CA,Production of electricity by hydro,57022.189743185205,255.1060601880847,39257.0477736317,96534.34357700498
CA,Production of electricity by wind,4712177.205703438,1106.819451830673,110839.24436198143,4824123.26951725
CA,Production of electricity by petroleum and other oil derivatives,68826211.89931409,2957.6876372795737,336704.6955159653,69165874.28246734
CA,Production of electricity by biomass and waste,1572984.1348001964,1488.9434417820728,166823.29916793163,1741296.37740991
CA,Production of electricity by solar photovoltaic,193535674.7493139,2699.3106593438456,465637.9483907572,194004012.008364
CA,Production of electricity by solar thermal,0.0,0.0,0.0,0.0
CA,"Production of electricity by tide, wave, ocean",4085957241.682119,1247.8648466950394,1330014.6604623909,4087288504.207428
CA,Production of electricity by Geothermal,0.0,0.0,0.0,0.0
CA,Production of electricity nec,1180061.0035059934,2085.7012175906507,215126.52544225304,1397273.230165837
CA,Transmission of electricity,456.4843438722081,449.95545326982005,394720.0585292171,395626.49832635914
CA,Distribution and trade of electricity,57885.484297554875,360.6329947877065,359951.4468146771,418197.5641070197
CA,Manufacture of gas; distribution of gaseous fuels through mains,1583754.2747715064,846575.7209626983,943801.8921380399,3374131.8878722447
CA,Steam and hot water supply,628671615.255171,1451.6875919844779,364789.06332568865,629037856.0060886
CA,"Collection, purification and distribution of water (41)",1304810240.0050855,2938.9770463855766,56180267.54662667,1360993446.5287585
CA,Construction (45),39802.2198131949,800.6673265498251,274944.13737640926,315547.02451615396
CA,Re-processing of secondary construction material into aggregates,74212377.16816191,1904.7034988921437,301109.32889557665,74515391.20055638
CA,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",26682.002129376557,1715.534514226814,49725.94683707797,78123.48348068135
CA,Retail sale of automotive fuel,1375315.6839471648,744.6073887512933,56440.23806269077,1432500.5293986069
CA,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",65935.60057591464,25.07504452929419,13874.06753540547,79834.7431558494
CA,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",40144.070583362976,17279.241450760204,156467.04912286633,213890.3611569895
CA,Hotels and restaurants (55),78692.9027903708,23549.095067314534,241956.22791377382,344198.22577145917
CA,Transport via railways,1549849.5543659865,228.38634719245496,103777.74939148023,1653855.6901046592
CA,Other land transport,222999.08237600973,990.5513410997291,122414.04450400604,346403.6782211155
CA,Transport via pipelines,5219496.836823266,15.556648667239367,4022.1545370777244,5223534.548009011
CA,Sea and coastal water transport,1982671.9695359364,222.9066503513834,907734.8350988033,2890629.711285091
CA,Inland water transport,8484896.789977733,2377.1325621676488,157008.74077780015,8644282.6633177
CA,Air transport (62),1553806.3124115441,5147.487749011059,446192.24304905086,2005146.043209606
CA,Supporting and auxiliary transport activities; activities of travel agencies (63),24245.183260859103,610.7758880784885,449992.52657536004,474848.48572429764
CA,Post and telecommunications (64),18792.63504178888,831.0501755199531,71452.1199908197,91075.80520812853
CA,"Financial intermediation, except insurance and pension funding (65)",19975.668842214473,13950.252588568937,47635.64164399217,81561.56307477558
CA,"Insurance and pension funding, except compulsory social security (66)",19555.549533810707,5381.869335164481,49481.56097128148,74418.97984025667
CA,Activities auxiliary to financial intermediation (67),18190.337592435346,912.075110763979,63173.75685342771,82276.16955662704
CA,Real estate activities (70),19862.889250924465,13549.347221687844,46513.29374270221,79925.53021531452
CA,Renting of machinery and equipment without operator and of personal and household goods (71),22118.97906629054,3344.2785589051136,83212.25139852363,108675.50902371929
CA,Computer and related activities (72),17996.51145433927,8387.350899159917,80440.72972638039,106824.59207987959
CA,Research and development (73),19360.248915695287,202261.39487330162,246377.8946784435,467999.5384674404
CA,Other business activities (74),17412.70264962672,2127.404076435964,82455.08645410532,101995.193180168
CA,Public administration and defence; compulsory social security (75),37230.09842018636,45610.58985400692,182326.1577305903,265166.8460047836
CA,Education (80),18969.774390990704,37.52384843723773,30346.261363438858,49353.5596028668
CA,Health and social work (85),21299.19852773425,10925.98485118744,50849.00686314517,83074.19024206686
CA,Incineration of waste: Food,29819.870491984224,17704.42127016911,120603.55587368977,168127.8476358431
CA,Incineration of waste: Paper,22798.26397346057,13942.520029356983,108698.75826154508,145439.54226436262
CA,Incineration of waste: Plastic,19398.304456732218,7731.890466463333,77792.26520511396,104922.46012830951
CA,Incineration of waste: Metals and Inert materials,18928.880635615442,10894.962165446035,161642.69379037118,191466.53659143264
CA,Incineration of waste: Textiles,25027.92457960848,2312.9609318240305,282923.75702301617,310264.6425344487
CA,Incineration of waste: Wood,280893.93101636553,1926.7618001488634,408275.5651411305,691096.2579576449
CA,Incineration of waste: Oil/Hazardous waste,24487.987048072635,2091.984229497045,792848.0458567404,819428.0171343101
CA,"Biogasification of food waste, incl. land application",0.0,0.0,0.0,0.0
CA,"Biogasification of paper, incl. land application",0.0,0.0,0.0,0.0
CA,"Biogasification of sewage slugde, incl. land application",0.0,0.0,0.0,0.0
CA,"Composting of food waste, incl. land application",1555094.4532702456,18600.643392732458,180972.59118242437,1754667.6878454024
CA,"Composting of paper and wood, incl. land application",18483.73243171421,24670.036879301715,94081.34369013242,137235.11300114833
CA,"Waste water treatment, food",425652.83213215624,2849.241143581865,108626.52311057883,537128.5963863169
CA,"Waste water treatment, other",497006.3546558853,2574.13479548558,89800.95653088788,589381.4459822588
CA,Landfill of waste: Food,3273766.1337445844,4465.696954214981,201547.5363155319,3479779.3670143313
CA,Landfill of waste: Paper,869131.9269315421,4546.2948311531245,151090.3215698636,1024768.5433325588
CA,Landfill of waste: Plastic,361385.98811222706,7083.029057208518,135020.0394308851,503489.0566003207
CA,Landfill of waste: Inert/metal/hazardous,63338.365490926,4622.873659526432,136151.1967614375,204112.43591188992
CA,Landfill of waste: Textiles,1179495.4425016278,13737.358984123912,136034.80768406228,1329267.609169814
CA,Landfill of waste: Wood,488935.7164870922,16181.36080317877,172053.17370091376,677170.2509911847
CA,Activities of membership organisation n.e.c. (91),34794.494913969706,65034.51130834045,150084.90542615255,249913.9116484627
CA,"Recreational, cultural and sporting activities (92)",20186.97893182501,10703.092692608314,473625.2359197019,504515.30754413526
CA,Other service activities (93),25247.60639162982,13228.035063669633,84936.40127420345,123412.04272950291
CA,Private households with employed persons (95),17687.46363809536,1.2580382853262182,1709.80991517325,19398.531591553936
CA,Extra-territorial organizations and bodies,0.0,0.0,0.0,0.0
KR,Cultivation of paddy rice,645329.2964734446,7491.116913962539,234247.20616337785,887067.6195507849
KR,Cultivation of wheat,240305948.26006758,926.6425919778263,775643.6711622827,241082518.57382184
KR,Cultivation of cereal grains nec,597612.0513776813,10294.378946158182,468569.5019509573,1076475.9322747968
KR,"Cultivation of vegetables, fruit, nuts",95447.94044316083,22758.519020750453,201524.37036285366,319730.82982676494
KR,Cultivation of oil seeds,225813.13969138576,16412.563902122754,286497.73632284487,528723.4399163534
KR,"Cultivation of sugar cane, sugar beet",0.0,0.0,0.0,0.0
KR,Cultivation of plant-based fibers,1912661.6637655515,1100.8954499730262,121601.8157895011,2035364.3750050256
KR,Cultivation of crops nec,340049.84251708357,39071.57442605986,359202.5793968457,738323.9963399891
KR,Cattle farming,1218994.4835820093,19512.656670946224,1094737.6330838792,2333244.7733368347
KR,Pigs farming,255343.07404216964,27632.397252298546,589690.7945745044,872666.2658689725
KR,Poultry farming,202341.22333415807,28841.506588462038,658325.3863483471,889508.1162709672
KR,Meat animals nec,2169465.6264533577,5088.376228655125,264610.6030710299,2439164.6057530427
KR,Animal products nec,157878.52858310397,43218.31694607269,707124.0790371241,908220.9245663007
KR,Raw milk,377672.3844871549,210682.6045312221,506741.3295011638,1095096.3185195408
KR,"Wool, silk-worm cocoons",58857479.549985476,1150.536178452318,277505.03298696375,59136135.11915089
KR,"Manure treatment (conventional), storage and land application",0.0,0.0,0.0,0.0
KR,"Manure treatment (biogas), storage and land application",0.0,0.0,0.0,0.0
KR,"Forestry, logging and related service activities (02)",151131.52873549025,85396.2749589599,128168.21107451877,364696.0147689689
KR,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",246835.1446377471,81802.25385346271,427889.1307191769,756526.5292103867
KR,Mining of coal and lignite; extraction of peat (10),16901984.23358463,341.8227273492651,255328.94308140813,17157654.99939339
KR,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",1411109.2484279058,3294.2656058257126,902597.2659172928,2317000.7799510243
KR,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",5248876.859337088,20.773140251529007,6577.955018209401,5255475.587495549
KR,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0.0,0.0,0.0,0.0
KR,Mining of iron ores,6747649.54726755,3271.485674689982,227499.7689632182,6978420.801905458
KR,Mining of copper ores and concentrates,1052762762.8956789,1021.5506188070882,421672.5305705869,1053185456.9768683
KR,Mining of nickel ores and concentrates,431030.36855967337,697.0536326101673,559194.6368510464,990922.0590433299
KR,Mining of aluminium ores and concentrates,5150835183.042533,0.0,0.0,5150835183.042533
KR,Mining of precious metal ores and concentrates,94804312.45431487,359.4598255028895,184089.13004730438,94988761.04418768
KR,"Mining of lead, zinc and tin ores and concentrates",25441528.231299218,277.08525198727017,163574.7169760947,25605380.0335273
KR,Mining of other non-ferrous metal ores and concentrates,28427603.27542133,1713.340206694876,410517.03249655565,28839833.64812458
KR,Quarrying of stone,340088.7875610306,1284.4244508130562,38253.76367818801,379626.97569003166
KR,Quarrying of sand and clay,491626.2572263586,78.8508081897998,39889.916938220245,531595.0249727686
KR,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",154438.42195036917,207285.38980165275,234047.19237498334,595771.0041270052
KR,Processing of meat cattle,1001601.0008898396,64.46274845186876,1384919.0802291392,2386584.5438674306
KR,Processing of meat pigs,67008.39603153286,3394.764948665139,774214.0484115676,844617.2093917656
KR,Processing of meat poultry,34494.55889134308,1836.3133850784236,784909.2021519196,821240.0744283411
KR,Production of meat products nec,58733.227274843026,33334.08778893644,802608.9809171971,894676.2959809765
KR,Processing vegetable oils and fats,2125175.565957837,15385.696873057148,436914.7120218994,2577475.9748527934
KR,Processing of dairy products,181387.56852890423,59696.57649717509,742989.6771463233,984073.8221724025
KR,Processed rice,6660619.19513743,11238.804116079446,655471.3188730219,7327329.318126531
KR,Sugar refining,1000749.9288199748,36326.593694310934,616302.7341133342,1653379.25662762
KR,Processing of Food products nec,24272.90578334724,42400.84799939721,756453.8018065722,823127.5555893166
KR,Manufacture of beverages,43766.64572903417,23757.302525567167,407280.9794903344,474804.92774493573
KR,Manufacture of fish products,25283.72092839094,39962.07689814723,522467.47795866523,587713.2757852034
KR,Manufacture of tobacco products (16),39255.138352944996,615.859744665821,200436.21513233302,240307.21322994385
KR,Manufacture of textiles (17),43754.83193692567,167451.84282224454,497792.82321841817,708999.4979775883
KR,Manufacture of wearing apparel; dressing and dyeing of fur (18),24130.328831349616,32170.563739097965,351118.22369714396,407419.11626759154
KR,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",17069.64997016056,43333.41393118905,534874.8961761575,595277.9600775071
